subj	date	exp	trial	FaceLeft	FaceCenter	FaceRight	TestLeft	TestCenter	TestRight	CorrectResp1	CorrectResp2	CorrectResp3	Fixation1	Fixation2	Fixation3	Fixation4	Running	TrialList.Cycle	TrialList.Sample	TestLeft.ACC	TestLeft.RT	TestLeft.RESP	TestLeft.CRESP	TestCenter.ACC	TestCenter.RT	TestCenter.RESP	TestCenter.CRESP	TestRight.ACC	TestRight.RT	TestRight.RESP	TestRight.CRESP
218	20120215	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1453	 2	 2	 1	 1652	 4	 4	 1	 1697	 4	 4
218	20120215	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 836	 3	 3	 1	 2714	 4	 4	 1	 1575	 4	 4
218	20120215	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2119	 4	 4	 1	 1905	 2	 2	 1	 2735	 2	 2
218	20120215	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1015	 3	 3	 1	 1839	 3	 3	 1	 1321	 2	 2
218	20120215	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1346	 4	 4	 1	 1700	 2	 2	 1	 1796	 4	 4
218	20120215	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1137	 2	 2	 1	 3584	 4	 4	 1	 1601	 2	 2
223	20120317	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 2903	 2	 2	 1	 3585	 4	 4	 1	 1698	 4	 4
223	20120317	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 2557	 3	 3	 1	 2925	 4	 4	 1	 2185	 4	 4
223	20120317	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 961	 4	 4	 1	 3514	 2	 2	 1	 1680	 2	 2
223	20120317	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 0	 3197	 2	 3	 1	 2503	 3	 3	 1	 2030	 2	 2
223	20120317	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1958	 4	 4	 1	 4132	 2	 2	 0	 0	 	 
223	20120317	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 0	 1845	 4	 2	 0	 3476	 2	 4	 0	 3899	 4	 2
225	20120619	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1943	 2	 2	 1	 1993	 4	 4	 1	 2502	 4	 4
225	20120619	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1835	 3	 3	 0	 3667	 3	 4	 1	 2410	 4	 4
225	20120619	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 3677	 4	 4	 1	 2625	 2	 2	 1	 2693	 2	 2
225	20120619	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1850	 3	 3	 1	 4047	 3	 3	 1	 2210	 2	 2
225	20120619	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1696	 4	 4	 1	 3338	 2	 2	 1	 2615	 4	 4
225	20120619	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 3970	 2	 2	 1	 2104	 4	 4	 1	 2621	 2	 2
226	20120331	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 2900	 2	 2	 1	 2356	 4	 4	 1	 2615	 4	 4
226	20120331	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 2818	 3	 3	 1	 3554	 4	 4	 1	 2955	 4	 4
226	20120331	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2801	 4	 4	 1	 3418	 2	 2	 1	 2705	 2	 2
226	20120331	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 2891	 3	 3	 1	 3014	 3	 3	 1	 4077	 2	 2
226	20120331	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 2279	 4	 4	 1	 2431	 2	 2	 1	 1650	 4	 4
226	20120331	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 2441	 2	 2	 1	 3723	 4	 4	 0	 0	 	 
227	20121126	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1823	 2	 2	 1	 1500	 4	 4	 1	 1200	 4	 4
227	20121126	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 880	 3	 3	 0	 2065	 2	 4	 1	 1779	 4	 4
227	20121126	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2625	 4	 4	 1	 1349	 2	 2	 1	 1561	 2	 2
227	20121126	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1037	 3	 3	 1	 914	 3	 3	 1	 1565	 2	 2
227	20121126	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1865	 4	 4	 1	 1755	 2	 2	 1	 1635	 4	 4
227	20121126	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1159	 2	 2	 1	 2588	 4	 4	 1	 1860	 2	 2
228	20120512	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 0	 2906	 4	 2	 0	 0	 	 4	 0	 2049	 2	 4
228	20120512	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 0	 2571	 2	 3	 0	 3007	 2	 4	 1	 1990	 4	 4
228	20120512	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 0	 4079	 2	 4	 1	 2949	 2	 2	 0	 2807	 3	 2
228	20120512	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 2861	 3	 3	 1	 1726	 3	 3	 0	 2649	 3	 2
228	20120512	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 2445	 4	 4	 0	 3286	 3	 2	 1	 4319	 4	 4
228	20120512	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1973	 2	 2	 0	 4209	 3	 4	 0	 2216	 4	 2
229	20120425	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1691	 2	 2	 1	 1833	 4	 4	 1	 2075	 4	 4
229	20120425	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 2069	 3	 3	 1	 2711	 4	 4	 1	 4203	 4	 4
229	20120425	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 3379	 4	 4	 1	 2441	 2	 2	 1	 1947	 2	 2
229	20120425	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1811	 3	 3	 1	 1600	 3	 3	 1	 1555	 2	 2
229	20120425	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 2551	 4	 4	 1	 2086	 2	 2	 1	 2017	 4	 4
229	20120425	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1590	 2	 2	 1	 2574	 4	 4	 1	 2619	 2	 2
231	20120424	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1181	 2	 2	 1	 1421	 4	 4	 1	 1421	 4	 4
231	20120424	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1349	 3	 3	 1	 2426	 4	 4	 1	 2670	 4	 4
231	20120424	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 1685	 4	 4	 1	 1993	 2	 2	 1	 2057	 2	 2
231	20120424	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 2296	 3	 3	 1	 2867	 3	 3	 1	 2063	 2	 2
231	20120424	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1683	 4	 4	 1	 2002	 2	 2	 1	 1962	 4	 4
231	20120424	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1128	 2	 2	 1	 1307	 4	 4	 1	 1099	 2	 2
232	20120424	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 0	 2048	 4	 2	 0	 1387	 3	 4	 0	 0	 	 
232	20120424	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1803	 3	 3	 1	 3043	 4	 4	 1	 1645	 4	 4
232	20120424	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2783	 4	 4	 0	 2738	 3	 2	 0	 78	 3	 2
232	20120424	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 2138	 3	 3	 0	 2647	 4	 3	 0	 3611	 3	 2
232	20120424	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 2079	 4	 4	 0	 2783	 4	 2	 0	 2060	 3	 4
232	20120424	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 0	 1393	 4	 2	 1	 2833	 4	 4	 1	 3199	 2	 2
233	20120508	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 2324	 2	 2	 1	 2496	 4	 4	 1	 2524	 4	 4
233	20120508	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1415	 3	 3	 1	 1702	 4	 4	 1	 1892	 4	 4
233	20120508	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2662	 4	 4	 1	 2232	 2	 2	 1	 1883	 2	 2
233	20120508	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 2275	 3	 3	 0	 0	 	 3	 1	 1426	 2	 2
233	20120508	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 2043	 4	 4	 1	 2415	 2	 2	 1	 2379	 4	 4
233	20120508	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 0	 2557	 3	 2	 1	 3034	 4	 4	 0	 0	 	 
234	20120508	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 2378	 2	 2	 1	 2870	 4	 4	 1	 2362	 4	 4
234	20120508	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1973	 3	 3	 0	 2744	 2	 4	 1	 2140	 4	 4
234	20120508	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 0	 2146	 2	 4	 0	 1138	 3	 2	 0	 2487	 4	 2
234	20120508	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1545	 3	 3	 1	 1529	 3	 3	 0	 2064	 3	 2
234	20120508	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1944	 4	 4	 1	 2333	 2	 2	 0	 1229	 3	 4
234	20120508	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1585	 2	 2	 1	 2412	 4	 4	 1	 1109	 2	 2
235	20120609	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1262	 2	 2	 1	 1962	 4	 4	 1	 1854	 4	 4
235	20120609	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 2061	 3	 3	 1	 2020	 4	 4	 0	 3657	 2	 4
235	20120609	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 1597	 4	 4	 1	 2582	 2	 2	 1	 3304	 2	 2
235	20120609	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 0	 0	 	 3	 1	 1721	 3	 3	 1	 2479	 2	 2
235	20120609	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1940	 4	 4	 1	 1520	 2	 2	 1	 2081	 4	 4
235	20120609	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1832	 2	 2	 0	 2752	 3	 4	 1	 1428	 2	 2
236	20120531	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 2130	 2	 2	 1	 1710	 4	 4	 1	 1623	 4	 4
236	20120531	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1926	 3	 3	 0	 2400	 3	 4	 1	 2456	 4	 4
236	20120531	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 1	 2492	 4	 4	 1	 1528	 2	 2	 1	 2377	 2	 2
236	20120531	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1079	 3	 3	 1	 2529	 3	 3	 1	 3109	 2	 2
236	20120531	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 1204	 4	 4	 1	 1593	 2	 2	 1	 1796	 4	 4
236	20120531	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 1827	 2	 2	 1	 2448	 4	 4	 1	 2099	 2	 2
240	20120607	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 1778	 2	 2	 1	 1419	 4	 4	 1	 2165	 4	 4
240	20120607	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 2787	 3	 3	 0	 2549	 3	 4	 1	 2133	 4	 4
240	20120607	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 0	 2349	 2	 4	 0	 2687	 3	 2	 1	 2907	 2	 2
240	20120607	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 1909	 3	 3	 1	 2438	 3	 3	 1	 2056	 2	 2
240	20120607	AUS_CMFT	5	 LearnLA049	 ._LearnFA049	 LearnRA049	 ._LearnLA049_T3	 ._LearnFA049_T1	 ._LearnRA049_T3	 4	 2	 4	 1500	 7500	 6000	 1500	 TrialList	 1	 5	 1	 2330	 4	 4	 0	 4313	 3	 2	 1	 2861	 4	 4
240	20120607	AUS_CMFT	6	 LearnLA076	 LearnFA076	 LearnRA076	 LearnLA076_T1	 LearnFA076_T3	 LearnRA076_T1	 2	 4	 2	 7500	 7500	 1500	 4500	 TrialList	 1	 6	 1	 2255	 2	 2	 1	 2162	 4	 4	 1	 2380	 2	 2
241	20120621	AUS_CMFT	1	 LearnLA004	 ._LearnFA004	 LearnRA004	 ._LearnLA004_T1	 ._LearnFA004_T3	 LearnRA004_T3	 2	 4	 4	 15000	 7500	 3000	 1500	 TrialList	 1	 1	 1	 2742	 2	 2	 1	 3665	 4	 4	 1	 2896	 4	 4
241	20120621	AUS_CMFT	2	 LearnLA011	 ._LearnFA011	 ._LearnRA011	 ._LearnLA011_T2	 ._LearnFA011_T3	 LearnRA011_T3	 3	 4	 4	 1500	 7500	 6000	 4500	 TrialList	 1	 2	 1	 1372	 3	 3	 0	 2148	 3	 4	 1	 3863	 4	 4
241	20120621	AUS_CMFT	3	 LearnLA022	 ._LearnFA022	 LearnRA022	 LearnLA022_T3	 ._LearnFA022_T1	 ._LearnRA022_T1	 4	 2	 2	 7500	 4500	 7500	 7500	 TrialList	 1	 3	 0	 0	 	 4	 0	 0	 	 2	 0	 0	 	 
241	20120621	AUS_CMFT	4	 LearnLA040	 ._LearnFA040	 ._LearnRA040	 LearnLA040_T2	 ._LearnFA040_T2	 LearnRA040_T1	 3	 3	 2	 7500	 4500	 1500	 7500	 TrialList	 1	 4	 1	 4088	 3	 3	 1	 4761	 3	 3	 0	 0	 	 
